district,state,households_surveyed,women_interviewed,men_interviewed,female_school_attendance,pop_below_15," Sex ratio of the total population (females per 1,000 males)","Sex ratio at birth for children born in the last five years (females per 1,000 males)",Children under age 5 years whose birth was registered with the civil authority (%),Deaths in the last 3 years registered with the civil authority (%),electricity_pct,clean_water_pct,sanitation_pct,clean_fuel_pct,Households using iodized salt (%),health_insurance_pct,Children age 5 years who attended pre-primary school during the school year 2019-20 (%),women_literacy_pct,Women (age 15-49)  with 10 or more years of schooling (%),child_marriage_pct,Births in the 5 years preceding the survey that are third or higher order (%),teen_pregnancy_pct,Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Any method6 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Any modern method6 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Female sterilization (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Male sterilization (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - IUD/PPIUD (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Pill (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Condom (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Injectables (%),Total Unmet need for Family Planning (Currently Married Women Age 15-49  years)7 (%),Unmet need for spacing (Currently Married Women Age 15-49  years)7 (%),Health worker ever talked to female non-users about family planning (%),Current users ever told about side effects of current method of family planning8 (%),Mothers who had an antenatal check-up in the first trimester  (for last birth in the 5 years before the survey) (%),antenatal_4visits_pct,Mothers whose last birth was protected against neonatal tetanus (for last birth in the 5 years before the survey)9 (%),Mothers who consumed iron folic acid for 100 days or more when they were pregnant (for last birth in the 5 years before the survey) (%),Mothers who consumed iron folic acid for 180 days or more when they were pregnant (for last birth in the 5 years before the survey} (%),Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (for last birth in the 5 years before the survey) (%),Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (for last birth in the 5 years before the survey) (%),Average out-of-pocket expenditure per delivery in a public health facility (for last birth in the 5 years before the survey) (Rs.),Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/ other health personnel within 2 days of delivery (for last birth in the 5 years before the survey) (%),institutional_births_pct,Institutional births in public facility (in the 5 years before the survey) (%),Home births that were conducted by skilled health personnel  (in the 5 years before the survey)10 (%),Births attended by skilled health personnel (in the 5 years before the survey)10 (%),Births delivered by caesarean section (in the 5 years before the survey) (%),Births in a private health facility that were delivered by caesarean section (in the 5 years before the survey) (%),Births in a public health facility that were delivered by caesarean section (in the 5 years before the survey) (%),Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),Children age 12-23 months who have received BCG (%),Children age 12-23 months who have received 3 doses of polio vaccine13 (%),Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),Children age 9-35 months who received a vitamin A dose in the last 6 months (%),Children age 12-23 months who received most of their vaccinations in a public health facility (%),Children age 12-23 months who received most of their vaccinations in a private health facility (%),Prevalence of diarrhoea in the 2 weeks preceding the survey (Children under age 5 years) (%) ,Children Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (Children under age 5 years) (%) ,Children under age 3 years breastfed within one hour of birth15 (%),"Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)","Total children age 6-23 months receiving an adequate diet16, 17  (%)",stunting_pct,wasting_pct,Children under 5 years who are severely wasted (weight-for-height)19 (%),underweight_pct,Children under 5 years who are overweight (weight-for-height)20 (%),Women (age 15-49 years) whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),Women (age 15-49 years) who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),Women (age 15-49 years) who have high risk waist-to-hip ratio (≥0.85) (%),child_anaemia_pct,women_anaemia_pct,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),all_women_anaemia_pct,All women age 15-19 years who are anaemic22 (%) ,Women  age 15 years and above with high (141-160 mg/dl) Blood sugar level23 (%),Women age 15 years and above wih very high (>160 mg/dl) Blood sugar level23 (%),Women age 15 years and above wih high or very high (>140 mg/dl) Blood sugar level or taking medicine to control blood sugar level23 (%),Men age 15 years and above wih high (141-160 mg/dl) Blood sugar level23 (%),Men (age 15 years and above wih  very high (>160 mg/dl) Blood sugar level23 (%),Men age 15 years and above wih high or very high (>140 mg/dl) Blood sugar level  or taking medicine to control blood sugar level23 (%),Women age 15 years and above wih Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),Women age 15 years and above wih Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm of Hg) (%),Women age 15 years and above wih Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),Men age 15 years and above wih Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),Men age 15 years and above wih Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm of Hg) (%),Men age 15 years and above wih Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),Women (age 30-49 years) Ever undergone a screening test for cervical cancer (%),Women (age 30-49 years) Ever undergone a breast examination for breast cancer (%),Women (age 30-49 years) Ever undergone an oral cavity examination for oral cancer (%),women_tobacco_pct,men_tobacco_pct,women_alcohol_pct,men_alcohol_pct
Anjaw ,Arunachal Pradesh,932,828,125,61.52,23.18,939.24,957.37,94.44,-34.64,96.39,86.61,86.82,29.01,99.56,17.47,2.49,67.89,28.81,21.8,1.47,5.06,89.04,64.74,50.9,21.24,0.0,8.63,15.85,2.89,1.12,6.79,4.7,29.63,79.0,52.0,32.32,80.17,16.48,1.17,97.9,55.75,6514.83,57.34,77.95,76.91,1.98,78.98,12.61,39.56,16.02,-92.99,-90.53,-97.68,-97.57,-95.31,-97.57,-39.52,-35.67,-85.56,58.59,-100.0,-0.01,9.31,7.13,66.52,28.67,25.42,23.56,14.31,7.52,16.01,2.9,2.35,22.79,66.88,57.11,36.93,19.74,35.86,42.21,4.04,8.66,13.02,7.36,10.74,18.26,21.8,7.64,31.14,30.21,11.84,42.61,0.85,0.63,0.21,22.1,66.1,31.62,68.38
East Siang ,Arunachal Pradesh,976,1157,161,76.82,23.09,1058.6,1161.58,83.88,26.14,97.28,97.27,83.89,52.44,99.38,30.5,-17.95,83.76,55.56,14.91,2.17,4.59,87.76,39.95,35.85,14.44,0.0,5.15,7.14,6.73,0.93,17.56,9.58,15.38,61.72,39.87,34.26,75.22,11.41,6.59,94.42,55.71,12217.15,58.75,90.84,85.39,1.68,89.23,18.63,39.56,17.28,-48.81,-65.63,-84.83,-58.97,-71.2,-81.87,-24.12,-24.36,-67.27,67.27,-100.0,-0.01,8.49,2.0,49.37,21.79,23.95,24.62,8.55,4.2,10.27,9.02,6.79,27.87,67.94,51.51,35.28,-32.78,35.2,40.36,5.58,3.4,9.45,7.8,4.38,12.69,17.95,8.47,29.69,26.3,9.99,38.09,1.06,0.18,0.84,24.65,51.34,18.75,50.66
Kra Daadi ,Arunachal Pradesh,516,524,75,58.14,33.52,976.12,867.02,92.72,-30.73,99.69,99.84,89.26,78.33,99.16,23.97,0.0,55.3,27.4,24.84,0.4,12.86,89.62,46.13,39.88,16.71,0.0,5.65,13.38,1.39,0.62,16.51,13.13,19.48,48.14,62.45,18.27,55.06,12.65,9.03,97.69,34.9,20100.56,37.33,73.54,69.42,7.72,80.95,18.86,39.56,25.33,-63.58,-70.33,-92.15,-63.58,-71.34,-77.05,-22.45,-45.13,-71.34,88.14,-100.0,-0.01,5.98,1.76,35.88,-19.08,14.56,28.8,9.38,5.69,14.54,20.17,1.97,29.82,80.89,61.95,24.29,-1.97,22.6,37.24,2.68,0.93,4.06,5.21,0.47,5.68,13.68,4.59,19.41,17.73,7.47,26.14,0.0,0.26,0.58,9.9,24.96,11.5,34.8
Kurung Kumey ,Arunachal Pradesh,542,650,63,72.57,30.96,997.3,868.54,93.39,-8.33,99.2,99.79,78.33,57.28,99.65,13.43,-5.03,76.45,34.66,19.8,0.0,7.65,96.09,54.13,47.89,16.89,0.0,5.63,17.02,4.09,3.51,16.37,7.4,22.73,82.59,45.24,44.11,76.95,23.8,8.55,97.04,62.34,9838.25,61.08,69.16,64.24,1.6,69.71,17.11,39.56,25.89,-71.41,-76.68,-100.0,-71.41,-86.6,-89.49,-45.38,-9.88,-76.31,47.92,-100.0,-0.01,4.66,5.6,38.95,-18.63,-18.73,29.2,15.06,5.29,13.85,5.77,2.68,23.27,78.83,62.39,35.5,-43.34,34.79,42.16,4.08,1.88,6.88,6.95,2.42,10.31,13.99,3.31,19.22,20.13,4.6,25.98,0.67,0.0,1.4,16.42,39.38,27.47,50.15
Lohit ,Arunachal Pradesh,964,1129,193,73.26,27.67,1001.05,838.76,92.99,50.77,98.91,96.88,83.66,63.88,97.92,31.88,4.99,73.43,37.25,20.0,0.63,5.4,91.36,57.0,43.47,14.89,0.0,3.74,20.76,3.28,0.26,14.57,7.25,24.66,65.21,66.87,39.61,74.55,34.13,17.59,96.93,66.22,8236.16,66.17,90.24,84.57,2.57,92.3,19.67,39.56,18.5,-74.04,-76.97,-95.89,-80.42,-86.8,-87.64,-23.58,-51.22,-83.38,72.98,-98.16,-0.01,7.52,1.72,52.31,23.77,20.81,24.46,12.71,4.92,12.91,7.61,8.0,30.93,66.58,52.48,47.63,-33.22,47.21,51.5,3.97,4.81,9.46,3.2,4.61,9.1,14.83,4.94,22.06,17.38,6.96,26.6,1.05,1.27,1.13,17.78,52.97,20.92,50.01
Longding ,Arunachal Pradesh,946,935,149,63.22,29.92,926.46,961.12,88.74,-57.21,97.44,62.47,83.45,22.41,99.3,23.81,0.0,71.91,27.7,7.88,0.94,2.2,91.99,68.58,49.0,21.26,0.0,7.05,16.0,3.94,0.75,7.29,4.5,17.33,86.52,65.8,39.58,78.43,33.39,7.1,96.98,57.07,3777.62,55.53,64.51,62.79,0.91,65.02,4.21,39.56,5.09,52.68,-75.19,74.53,52.68,59.7,61.52,14.91,34.06,59.7,54.22,-85.82,-0.01,0.45,0.76,57.95,22.62,19.98,15.75,20.61,14.21,13.77,4.23,4.04,13.65,62.01,38.37,35.03,19.06,34.12,37.74,5.33,4.89,10.46,7.3,6.67,14.48,15.71,4.14,20.5,22.29,8.26,31.11,0.0,0.0,0.0,16.0,56.09,21.77,55.16
Namsai ,Arunachal Pradesh,989,1156,171,72.14,30.3,982.16,867.32,89.83,57.45,96.45,93.53,75.11,28.7,99.13,30.86,1.63,67.14,22.19,26.71,0.24,11.3,93.0,69.51,48.08,16.65,0.0,2.16,24.56,4.36,0.0,8.71,5.16,14.58,74.54,61.6,35.37,76.73,33.55,8.93,94.57,51.21,4184.46,52.04,63.6,60.33,6.41,68.82,10.47,39.56,13.52,67.17,83.42,83.51,70.88,80.74,79.31,27.21,43.97,75.05,72.37,98.71,1.29,1.73,0.24,47.35,24.3,21.16,28.73,12.36,4.18,17.7,6.16,12.76,17.99,52.88,59.15,58.79,-52.62,58.56,58.49,5.61,2.98,9.23,6.59,3.85,11.99,17.53,7.74,27.11,18.98,7.86,28.1,0.59,0.0,0.0,25.33,68.84,28.35,61.56
Siang ,Arunachal Pradesh,960,1106,154,78.59,21.84,967.97,1010.88,79.93,23.15,99.63,96.29,91.2,27.6,98.91,26.11,0.0,87.36,50.58,9.95,1.79,0.46,98.14,73.74,61.04,34.23,0.0,10.78,4.52,8.37,0.0,4.99,2.44,19.2,60.32,50.83,31.13,78.73,21.53,5.71,97.13,56.02,8477.81,55.42,81.1,79.02,2.09,82.7,5.83,39.56,6.26,-60.25,66.06,-80.81,-60.25,-81.12,-77.54,-21.23,-42.65,-74.74,68.05,93.65,0.0,2.67,0.88,51.36,-19.13,17.32,21.29,12.13,6.97,8.82,12.98,6.49,15.81,76.39,24.91,24.35,-15.43,23.94,23.36,5.16,2.45,8.02,4.31,4.38,9.4,14.9,8.7,24.36,20.53,10.12,31.52,1.19,0.22,0.22,19.61,55.54,27.3,60.64
Tirap ,Arunachal Pradesh,961,934,138,69.01,26.83,963.97,865.11,91.13,-64.79,98.77,93.81,86.67,50.42,98.28,30.84,3.68,75.09,40.2,12.04,0.93,4.04,88.41,56.14,39.4,17.09,0.0,2.89,17.62,1.03,0.33,10.64,8.06,27.06,65.2,59.3,35.68,73.93,27.39,14.48,97.56,49.84,12104.34,51.57,70.24,62.76,4.61,73.85,22.17,39.56,27.04,66.33,-71.24,82.83,72.09,77.44,77.87,19.37,37.46,77.44,72.76,-96.1,-3.9,7.57,3.25,71.99,16.74,16.76,38.62,13.77,7.31,16.03,11.71,5.52,28.29,57.83,48.39,32.41,-24.09,31.99,52.95,4.59,3.28,8.37,5.61,4.65,10.92,16.65,7.76,25.22,22.75,8.08,31.55,0.19,0.19,0.19,12.74,44.8,16.35,49.01
West Siang ,Arunachal Pradesh,945,1068,133,73.6,23.69,1018.03,1060.28,81.89,17.66,88.21,99.06,87.74,57.13,99.45,26.56,14.49,77.92,46.29,18.89,2.06,4.71,94.19,46.57,38.93,15.26,0.0,8.08,6.67,6.83,0.55,15.5,8.15,15.4,51.57,49.51,30.42,72.01,9.89,2.95,92.05,61.4,14222.34,60.62,84.57,79.77,3.41,87.56,17.83,39.56,18.82,-55.4,-60.01,-93.67,-57.52,-87.77,-86.64,-24.21,-30.04,-80.95,64.48,-100.0,-0.01,3.11,2.21,37.58,21.52,20.72,24.49,15.07,8.1,16.23,14.91,4.44,27.39,72.72,45.58,31.22,-16.78,30.54,36.68,4.9,3.58,9.12,7.69,3.34,11.21,23.3,8.5,32.74,28.97,11.34,41.13,0.38,0.08,0.4,16.86,44.31,26.87,49.82
Kokrajhar ,Assam,897,1052,144,75.17,29.49,1024.62,1003.13,97.06,69.53,93.94,87.3,72.2,43.32,99.6,50.18,3.36,73.73,27.54,36.21,0.87,11.29,72.28,72.34,57.95,5.99,0.12,4.09,44.04,3.21,0.5,10.01,3.72,18.74,51.33,67.02,36.93,95.77,61.06,26.4,98.35,68.29,3780.32,65.45,81.91,76.76,0.93,81.98,12.0,39.56,12.16,51.06,52.61,95.29,59.89,76.23,79.51,21.79,37.79,70.39,52.63,96.39,0.0,3.42,3.84,56.35,10.85,10.04,34.62,20.51,8.9,35.15,4.29,10.64,13.74,77.26,74.65,59.45,-59.45,59.45,63.71,5.92,2.86,10.12,8.12,4.06,13.16,11.29,5.34,17.78,13.07,4.78,19.42,0.18,0.57,0.16,25.71,55.48,12.28,31.32
Goalpara ,Assam,917,1158,164,78.5,29.98,1006.91,1026.88,98.77,73.33,89.56,90.73,75.31,36.26,99.12,71.13,2.24,74.06,23.38,41.77,0.3,13.34,64.5,66.79,55.09,6.03,0.12,3.23,40.09,3.56,1.38,7.43,2.15,19.27,68.11,65.25,44.06,96.57,52.17,20.44,98.62,73.5,4407.01,79.95,92.34,87.22,2.7,94.16,16.19,39.56,13.38,70.32,72.71,98.42,71.86,90.62,90.61,16.27,51.96,87.25,57.82,100.0,0.0,7.75,2.13,45.71,8.03,7.54,38.92,24.28,14.25,35.4,5.35,12.17,15.32,68.26,60.69,65.54,-49.16,64.88,66.94,5.96,2.98,10.23,7.71,3.82,13.21,11.14,3.28,16.77,11.46,3.47,17.85,0.17,0.17,0.0,15.6,52.01,5.02,16.15
Barpeta ,Assam,914,1163,159,75.39,30.05,1026.78,1007.49,96.01,74.34,88.87,98.14,63.65,38.66,96.26,58.9,2.67,74.79,31.66,40.09,0.0,14.16,61.53,57.32,47.36,5.48,0.12,2.02,35.34,3.6,0.68,12.26,3.9,18.37,55.07,62.15,43.59,94.86,49.43,21.84,99.06,70.54,4829.04,73.85,87.6,82.3,0.57,87.57,12.66,39.56,12.42,54.62,59.57,94.32,67.54,73.64,83.81,23.72,40.84,67.79,48.21,97.36,1.38,1.72,1.45,46.36,5.86,5.45,29.78,19.52,7.45,26.22,6.12,14.56,16.59,75.0,63.45,65.64,47.6,64.83,70.74,8.1,4.26,14.04,10.19,4.82,16.99,9.6,3.94,17.93,10.01,3.03,16.65,0.67,0.24,0.0,14.32,46.38,0.66,8.04
Morigaon ,Assam,915,1071,136,79.1,32.11,1054.51,1069.58,96.8,74.27,89.48,94.59,62.34,37.56,96.96,62.52,0.0,78.68,24.45,39.09,1.73,11.56,69.12,70.61,56.7,6.04,0.11,3.83,39.6,5.51,0.97,6.51,1.92,27.02,66.38,64.0,41.95,94.77,53.44,18.39,98.69,67.93,4378.97,72.61,88.3,82.82,1.67,89.96,12.32,39.56,10.76,73.39,82.87,91.29,77.03,87.88,87.01,9.85,60.32,83.04,60.22,98.58,0.0,5.36,5.94,62.19,8.62,8.62,43.23,16.1,7.5,30.46,4.34,15.03,14.21,74.11,53.31,64.93,-48.02,64.24,71.77,5.5,4.42,10.26,8.06,4.67,14.17,12.72,4.87,20.05,12.4,6.69,20.52,0.17,0.17,0.17,29.85,56.93,1.88,15.56
Lakhimpur ,Assam,916,957,140,83.23,28.09,982.98,984.87,98.66,67.11,97.21,81.22,74.22,36.07,99.9,66.97,-10.99,83.86,42.11,36.33,1.12,8.19,79.71,67.05,43.59,10.83,0.0,2.97,23.52,5.85,0.14,9.81,4.48,30.79,80.34,61.02,51.67,97.3,42.23,14.87,99.6,67.67,5097.62,77.01,96.16,91.64,0.99,96.82,22.73,39.56,19.87,69.04,72.41,94.49,74.29,87.74,86.31,16.87,53.34,84.63,64.98,100.0,0.0,3.7,3.9,58.99,8.21,7.93,38.5,18.23,7.47,34.36,2.28,17.29,12.4,58.71,69.34,66.32,-42.26,65.42,71.48,4.96,3.47,9.31,5.14,3.43,9.39,13.02,4.44,20.75,15.9,5.33,25.01,0.0,0.0,0.0,27.19,55.81,15.5,39.94
Dhemaji ,Assam,918,989,148,77.31,30.64,1027.58,1022.24,98.35,47.22,95.01,95.25,70.75,21.57,99.64,66.83,4.15,81.47,43.64,32.04,0.64,10.81,74.7,72.55,45.02,14.55,0.0,3.8,23.86,1.56,1.25,7.11,3.48,28.16,67.01,76.16,62.16,96.47,45.33,14.6,98.9,72.84,5167.61,75.38,87.25,84.14,4.23,91.48,16.11,39.56,15.83,89.71,90.79,96.73,95.29,94.73,93.22,13.84,76.68,89.97,64.07,98.31,0.0,0.92,2.97,45.52,6.93,6.78,37.18,18.26,10.07,25.67,3.53,12.05,15.58,57.11,73.06,62.92,-61.67,62.88,59.29,4.89,2.22,7.81,9.23,3.67,13.33,10.11,4.55,15.96,17.37,5.35,24.09,0.0,0.0,0.0,26.24,62.68,30.55,59.45
Tinsukia ,Assam,919,1062,155,72.61,25.37,1022.82,884.46,92.13,64.32,95.7,96.84,66.65,40.87,99.31,60.02,2.42,70.51,25.64,19.82,1.46,6.1,74.61,59.23,36.48,16.66,0.13,2.95,13.4,2.05,0.5,11.02,4.38,17.56,72.2,70.7,63.14,93.86,43.82,19.2,100.0,73.56,5162.8,77.8,82.63,66.23,1.02,83.17,26.45,-58.42,25.48,-75.03,-78.76,-97.2,-82.78,-92.74,-95.05,-38.02,-39.34,-90.23,59.29,-82.13,-6.04,4.87,1.99,51.55,17.5,16.27,32.82,21.5,9.4,32.15,2.65,17.6,16.9,66.47,66.37,72.89,-71.69,72.84,71.52,8.89,4.73,13.91,10.77,8.08,19.47,9.56,4.66,17.09,12.52,5.4,19.27,0.0,0.17,0.17,23.13,51.12,15.65,43.7
Dibrugarh ,Assam,920,1086,161,79.51,24.03,1002.19,979.12,93.91,72.27,94.38,98.06,75.28,44.74,99.49,58.82,2.78,76.58,33.65,23.02,0.0,4.81,79.83,64.64,43.62,24.32,0.11,2.98,10.65,4.52,0.53,8.73,4.75,28.91,76.47,75.78,75.64,94.09,58.85,28.04,99.59,82.05,5124.7,87.04,93.09,71.64,1.15,95.34,27.74,62.89,19.89,-83.84,-85.45,-97.75,-83.84,-93.0,-97.75,-35.14,-50.02,-93.0,56.45,-87.17,-7.59,5.8,2.49,52.63,5.7,5.63,27.33,20.64,8.43,31.96,2.0,20.29,20.88,58.7,66.44,71.99,47.22,70.79,64.33,7.86,6.56,15.39,9.11,8.95,19.2,10.7,4.3,18.07,13.51,4.3,21.39,0.0,0.21,0.54,27.85,57.74,19.04,51.86
Golaghat ,Assam,919,1028,129,77.63,24.3,1001.77,1145.17,90.91,55.16,96.37,93.7,73.14,33.12,98.73,69.34,7.05,75.12,27.86,20.74,0.0,9.5,70.56,61.62,35.66,13.19,0.0,3.06,13.04,5.61,0.16,10.9,4.69,25.33,63.31,76.11,65.74,97.7,63.68,26.15,100.0,73.53,5186.26,83.48,90.36,81.38,2.22,92.11,22.56,39.56,19.58,-72.4,-75.9,-92.6,-79.65,-84.94,-87.51,-35.43,-47.15,-82.77,61.09,-95.51,-2.21,7.95,4.11,53.58,4.79,4.42,26.28,19.19,5.35,25.5,2.43,25.14,16.04,51.18,75.14,77.17,-76.67,77.15,74.69,6.38,4.67,11.62,6.72,6.56,14.4,10.7,6.88,20.48,13.89,6.25,21.96,0.17,0.17,0.17,21.55,51.97,10.41,38.21
Dima Hasao ,Assam,918,1001,149,85.1,27.7,959.26,908.29,94.99,-60.28,95.87,50.15,83.79,48.18,99.4,61.87,8.5,87.71,42.36,16.49,0.71,5.41,79.06,65.48,44.91,10.21,0.15,3.98,27.04,3.11,0.0,9.72,2.62,18.29,66.62,58.93,46.88,96.81,40.75,17.64,99.18,73.83,4825.28,76.82,89.54,84.61,1.83,91.85,19.7,39.56,18.49,-63.61,-63.77,-91.31,-73.55,-71.89,-71.66,-15.92,-46.13,-69.92,63.33,-98.1,-0.01,7.03,2.74,57.99,9.26,8.65,30.59,23.61,11.33,21.69,12.46,10.02,16.2,53.82,73.09,61.06,-43.32,60.49,70.87,5.62,2.4,9.84,8.68,2.82,13.25,11.21,3.45,17.05,16.94,4.01,23.48,0.0,0.0,0.0,21.32,55.22,23.91,57.24
Cachar ,Assam,907,1110,152,80.49,30.89,1012.38,991.36,96.02,72.36,81.73,43.79,57.64,42.96,98.57,57.87,3.67,77.18,25.83,29.86,1.03,8.47,57.82,47.95,38.15,6.87,0.12,1.02,22.92,6.11,0.64,15.64,6.86,23.63,82.2,51.99,32.69,90.04,35.56,12.04,98.18,57.27,3799.16,61.4,79.2,74.91,2.08,80.24,12.49,39.56,13.22,70.37,82.09,88.29,74.4,82.49,76.91,9.17,39.87,63.77,67.86,98.55,0.0,4.21,2.06,29.77,2.87,2.71,28.67,30.67,12.53,38.21,3.26,19.67,9.12,79.08,61.78,58.19,44.04,57.36,57.62,6.4,6.07,13.12,7.29,4.48,14.44,9.74,3.73,16.99,9.1,2.85,15.42,0.18,0.0,0.18,33.16,51.0,2.48,14.62
Karimganj ,Assam,917,1170,160,82.14,32.25,999.79,884.74,98.23,72.63,87.07,62.25,61.45,39.61,98.69,64.44,7.1,80.66,19.58,27.67,2.28,9.91,59.77,64.25,54.86,6.07,0.48,2.31,34.0,9.46,1.93,8.6,4.17,31.01,84.46,54.84,42.78,94.19,39.87,11.4,99.54,63.92,4287.29,70.17,76.35,69.79,2.37,78.28,6.99,-51.35,5.18,75.05,75.9,95.48,84.24,83.98,85.51,22.67,47.27,80.17,74.73,95.02,0.0,7.63,2.29,40.34,4.74,5.28,29.09,48.03,30.54,52.88,1.04,17.77,6.55,75.82,64.11,52.47,41.87,52.01,60.64,6.26,4.3,11.45,8.53,4.46,15.18,9.0,2.6,16.52,10.98,2.68,17.16,0.0,0.0,0.48,43.01,54.2,1.44,6.96
Hailakandi ,Assam,905,1057,130,81.45,33.68,1054.08,950.71,96.61,60.26,91.22,41.18,60.0,35.23,97.59,53.63,6.48,82.19,25.31,32.94,1.65,10.36,56.06,66.84,49.47,4.09,0.0,4.31,24.99,12.8,2.23,8.6,4.16,26.13,94.72,77.55,43.13,96.22,28.96,8.27,100.0,68.79,5090.26,70.13,83.03,75.06,2.16,84.79,12.78,-69.31,9.67,68.62,76.88,95.38,77.82,78.87,85.62,22.09,49.98,77.39,79.99,100.0,0.0,5.1,4.93,24.39,1.65,1.57,42.86,22.21,8.21,42.44,1.98,25.74,10.91,77.51,59.45,61.52,58.66,61.36,58.14,7.1,5.78,14.23,8.95,7.31,18.88,12.21,5.76,21.8,15.56,5.61,24.4,0.0,0.0,0.0,45.14,58.27,3.13,10.05
Bongaigaon ,Assam,916,1092,169,77.04,28.93,998.48,881.29,95.16,69.07,96.96,95.33,72.48,49.84,98.28,57.6,7.66,75.76,28.6,41.66,0.88,15.37,69.01,57.61,45.34,5.93,0.13,2.55,30.55,4.8,0.49,16.07,5.1,23.37,65.05,65.12,33.91,91.84,46.68,22.27,98.52,57.02,4777.73,63.3,84.53,74.92,4.89,89.1,15.17,-78.71,10.15,67.93,73.15,94.06,74.67,80.41,84.16,17.0,40.03,71.34,64.96,96.82,3.18,4.38,1.58,46.69,17.04,16.49,46.2,20.2,7.42,35.32,8.81,13.06,16.93,66.44,77.18,71.43,-51.15,70.63,73.8,7.62,4.04,12.62,8.49,5.81,14.97,7.9,3.97,13.6,9.85,3.63,15.92,0.72,0.78,0.74,18.81,45.69,0.95,13.18
Chirang ,Assam,912,1076,148,71.45,27.97,1014.51,905.78,99.29,72.72,97.75,92.12,77.08,44.45,98.56,61.49,7.92,71.47,23.03,30.85,0.0,13.73,63.54,65.84,55.57,3.92,0.12,5.18,39.9,6.11,0.23,9.81,3.66,34.15,75.28,55.92,56.53,96.1,47.08,22.76,99.23,59.73,5051.95,62.97,83.65,71.06,2.71,82.94,15.3,-69.02,9.3,71.06,68.19,98.22,77.88,86.43,89.32,29.3,43.77,84.5,63.71,96.48,3.52,6.3,1.63,40.5,9.86,9.66,42.7,19.46,8.45,39.69,4.5,17.18,13.33,64.24,70.42,65.67,-54.05,65.19,68.8,5.7,2.64,8.77,8.85,4.1,13.26,13.98,5.24,20.8,18.45,6.35,25.61,0.44,0.22,0.22,18.62,55.1,8.93,30.9
Kamrup ,Assam,894,1021,138,79.39,25.57,996.72,701.36,91.35,52.42,94.75,92.14,68.74,57.41,98.24,47.04,-6.54,79.6,39.19,21.94,0.0,15.72,62.12,38.72,32.26,8.01,0.0,3.39,15.8,4.8,0.25,17.64,7.66,17.06,58.85,56.99,46.86,85.88,42.48,24.29,95.48,61.43,8654.49,67.04,85.03,69.79,4.27,88.54,32.76,-72.35,31.14,63.59,-72.99,90.49,70.1,86.08,82.95,17.43,38.08,73.17,63.99,93.94,6.06,5.02,1.48,45.48,6.69,6.46,22.64,14.8,5.32,19.69,7.47,12.9,23.52,75.08,72.92,71.67,-66.5,71.46,72.51,7.11,8.36,18.07,9.26,7.33,19.62,12.02,3.88,22.21,10.51,3.73,19.16,0.18,0.0,0.34,14.3,44.65,3.23,19.12
